shop_id,shop_name,region_code,product_id,product_name,score,rating,variant,template_index,template_name,content,source_key
"11","海南鸡饭Hainan Chicken Rice","D6","529","Char Siew Rice","8","人上人","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点猪肉、米饭的回味，Char Siew Rice不是只靠第一口取胜，后段味道也有记忆点。","e7e948bbc6156516c33cddb4"
"11","海南鸡饭Hainan Chicken Rice","D6","529","Char Siew Rice","10","夯爆了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Char Siew Rice：猪肉、米饭让味道有内容，分量和满足感也比较适合日常解决一餐。","870e20fe4183ca28da3684cd"
"12","Thumbsup大拇指","D6","575","Japanese Curry Udon with Vegetable Carrot Chicken","9","顶级","1","8","口味建议","[示例评价] 如果平时喜欢鸡肉、面条、米饭、辣味，这道Japanese Curry Udon with Vegetable Carrot Chicken值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","36a208c4028a319dd315ed34"
"12","Thumbsup大拇指","D6","575","Japanese Curry Udon with Vegetable Carrot Chicken","8","人上人","2","9","场景感受","[示例评价] 一个人吃Japanese Curry Udon with Vegetable Carrot Chicken很顺手，和朋友分着吃也不会无聊；鸡肉、面条、米饭、辣味的味道够明确，聊天间隙也能吃出滋味。","0e6bdaf4fe5811bb5eb3800b"
"12","Thumbsup大拇指","D6","576","Japanese Curry Vegetable Carrot Chicken with Marinara Spaghetti","7","NPC","1","10","复购判断","[示例评价] 这道Japanese Curry Vegetable Carrot Chicken with Marinara Spaghetti的优点是鸡肉、面条、辣味各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","cb2cb890c5e9508ae431d839"
"12","Thumbsup大拇指","D6","576","Japanese Curry Vegetable Carrot Chicken with Marinara Spaghetti","9","顶级","2","1","第一口印象","[示例评价] 第一口先尝到鸡肉、面条、辣味的味道，层次很清楚；Japanese Curry Vegetable Carrot Chicken with Marinara Spaghetti适合趁热吃，香气会更完整。","c4054fbc27daec3aa97c44c3"
"12","Thumbsup大拇指","D6","577","Japanese Curry Vegetable Carrot Chicken with Marinaro Spaghetti","10","夯爆了","1","9","场景感受","[示例评价] 一个人吃Japanese Curry Vegetable Carrot Chicken with Marinaro Spaghetti很顺手，和朋友分着吃也不会无聊；鸡肉、面条、辣味的味道够明确，聊天间隙也能吃出滋味。","8f8a96ecf85787c0a76d99fe"
"12","Thumbsup大拇指","D6","577","Japanese Curry Vegetable Carrot Chicken with Marinaro Spaghetti","7","NPC","2","10","复购判断","[示例评价] 这道Japanese Curry Vegetable Carrot Chicken with Marinaro Spaghetti的优点是鸡肉、面条、辣味各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","557467811265f871194a405c"
"12","Thumbsup大拇指","D6","578","Japanese Curry Udon with Sausage","8","人上人","1","10","复购判断","[示例评价] 这道Japanese Curry Udon with Sausage的优点是面条、米饭、辣味各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","4c06bedf959a8bb277c7fcd6"
"12","Thumbsup大拇指","D6","578","Japanese Curry Udon with Sausage","7","NPC","2","1","第一口印象","[示例评价] 第一口先尝到面条、米饭、辣味的味道，层次很清楚；Japanese Curry Udon with Sausage适合趁热吃，香气会更完整。","a15277d62a09c4a1f314692e"
"12","Thumbsup大拇指","D6","579","Japanese Curry Udon with Gyoza","8","人上人","1","4","香气表现","[示例评价] 端上来时面条、米饭、辣味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","cb4f14c46efe6a689dd61531"
"12","Thumbsup大拇指","D6","579","Japanese Curry Udon with Gyoza","10","夯爆了","2","5","食材搭配","[示例评价] 从面条、米饭、辣味的搭配看，食材之间没有互相抢味，Japanese Curry Udon with Gyoza吃起来有自己的重点，配一杯清饮会更舒服。","8ae13c5c5d8ce8433c58ca9e"
"13","回味面馆Simple delicious noodles","D6","594","Braised Pork Handmade Noodles","8","人上人","1","5","食材搭配","[示例评价] 从猪肉、面条的搭配看，食材之间没有互相抢味，Braised Pork Handmade Noodles吃起来有自己的重点，配一杯清饮会更舒服。","10e9c32011558bad1380e738"
"13","回味面馆Simple delicious noodles","D6","594","Braised Pork Handmade Noodles","7","NPC","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点猪肉、面条的回味，Braised Pork Handmade Noodles不是只靠第一口取胜，后段味道也有记忆点。","b33c4611959e686930217ac4"
"13","回味面馆Simple delicious noodles","D6","595","Handmade Noodles with Dumplings (Dry)","8","人上人","1","1","第一口印象","[示例评价] 第一口先尝到面条的味道，层次很清楚；Handmade Noodles with Dumplings (Dry)适合趁热吃，香气会更完整。","aca3be2ffa474cba09f038dc"
"13","回味面馆Simple delicious noodles","D6","595","Handmade Noodles with Dumplings (Dry)","7","NPC","2","2","风味平衡","[示例评价] Handmade Noodles with Dumplings (Dry)把面条的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","ab3792e5441f22b1d2845ed4"
"13","回味面馆Simple delicious noodles","D6","596","Handmade Noodles with Dumplings (Soup)","7","NPC","1","2","风味平衡","[示例评价] Handmade Noodles with Dumplings (Soup)把面条、汤的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","e49e26db059335fe434d0a30"
"13","回味面馆Simple delicious noodles","D6","596","Handmade Noodles with Dumplings (Soup)","9","顶级","2","3","口感变化","[示例评价] 这道Handmade Noodles with Dumplings (Soup)有意思的地方在口感变化：面条、汤带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","df99b224abc6e88d1849a7af"
"13","回味面馆Simple delicious noodles","D6","597","Handmade Noodles with Meatballs (Dry)","9","顶级","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Handmade Noodles with Meatballs (Dry)：猪肉、面条让味道有内容，分量和满足感也比较适合日常解决一餐。","02ece7b3fc6b411d52a802e4"
"13","回味面馆Simple delicious noodles","D6","597","Handmade Noodles with Meatballs (Dry)","7","NPC","2","8","口味建议","[示例评价] 如果平时喜欢猪肉、面条，这道Handmade Noodles with Meatballs (Dry)值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","5fd152f3dd2f9775f5e439ae"
"13","回味面馆Simple delicious noodles","D6","598","Handmade Noodles with Meatballs (Soup)","9","顶级","1","10","复购判断","[示例评价] 这道Handmade Noodles with Meatballs (Soup)的优点是猪肉、面条、汤各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","fb831741717966e8c3f394c4"
"13","回味面馆Simple delicious noodles","D6","598","Handmade Noodles with Meatballs (Soup)","7","NPC","2","1","第一口印象","[示例评价] 第一口先尝到猪肉、面条、汤的味道，层次很清楚；Handmade Noodles with Meatballs (Soup)适合趁热吃，香气会更完整。","ecd8f48d32d070da60260217"
"14","五指山Five fingers","D6","637","Kimchi Ramyeon with Egg","7","NPC","1","5","食材搭配","[示例评价] 从鸡蛋、面条的搭配看，食材之间没有互相抢味，Kimchi Ramyeon with Egg吃起来有自己的重点，配一杯清饮会更舒服。","2082917683cc890c4a11b167"
"14","五指山Five fingers","D6","637","Kimchi Ramyeon with Egg","8","人上人","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡蛋、面条的回味，Kimchi Ramyeon with Egg不是只靠第一口取胜，后段味道也有记忆点。","11d2aa2e057db847711d4a55"
"14","五指山Five fingers","D6","638","Kimchi Ramyeon with Fried Chicken","10","夯爆了","1","10","复购判断","[示例评价] 这道Kimchi Ramyeon with Fried Chicken的优点是鸡肉、面条、酥脆口感各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","b6877c39fbcb9b7f62dd3c0a"
"14","五指山Five fingers","D6","638","Kimchi Ramyeon with Fried Chicken","7","NPC","2","1","第一口印象","[示例评价] 第一口先尝到鸡肉、面条、酥脆口感的味道，层次很清楚；Kimchi Ramyeon with Fried Chicken适合趁热吃，香气会更完整。","07f3043e6abbe1ec783083b1"
"14","五指山Five fingers","D6","639","Kimchi Ramyeon with Vegetarian Chicken","8","人上人","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉、面条的回味，Kimchi Ramyeon with Vegetarian Chicken不是只靠第一口取胜，后段味道也有记忆点。","6f3c5abef5bd8ca04d6fce21"
"14","五指山Five fingers","D6","639","Kimchi Ramyeon with Vegetarian Chicken","9","顶级","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Kimchi Ramyeon with Vegetarian Chicken：鸡肉、面条让味道有内容，分量和满足感也比较适合日常解决一餐。","afa8f55cd40ee64dc98c89d4"
"14","五指山Five fingers","D6","640","Buldak Spicy Ramyeon with Egg","10","夯爆了","1","4","香气表现","[示例评价] 端上来时鸡蛋、面条、辣味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","8bdaf24f13857731843ce8a2"
"14","五指山Five fingers","D6","640","Buldak Spicy Ramyeon with Egg","6","拉完了","2","5","食材搭配","[示例评价] 从鸡蛋、面条、辣味的搭配看，食材之间没有互相抢味，Buldak Spicy Ramyeon with Egg吃起来有自己的重点，配一杯清饮会更舒服。","8fc574225584f855e26a6938"
"14","五指山Five fingers","D6","641","Buldak Spicy Ramyeon with Fried Chicken","9","顶级","1","8","口味建议","[示例评价] 如果平时喜欢鸡肉、面条、酥脆口感、辣味，这道Buldak Spicy Ramyeon with Fried Chicken值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","09216c0c4162a2dfe42f6f5b"
"14","五指山Five fingers","D6","641","Buldak Spicy Ramyeon with Fried Chicken","10","夯爆了","2","9","场景感受","[示例评价] 一个人吃Buldak Spicy Ramyeon with Fried Chicken很顺手，和朋友分着吃也不会无聊；鸡肉、面条、酥脆口感、辣味的味道够明确，聊天间隙也能吃出滋味。","d0da25152f5ababc3786d107"
"15","美式早餐AmericanBreakfast","D6","653","Small Pancake Set","8","人上人","1","5","食材搭配","[示例评价] 从甜味的搭配看，食材之间没有互相抢味，Small Pancake Set吃起来有自己的重点，配一杯清饮会更舒服。","533b16797f5db1ef6d18b9b0"
"15","美式早餐AmericanBreakfast","D6","653","Small Pancake Set","6","拉完了","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点甜味的回味，Small Pancake Set不是只靠第一口取胜，后段味道也有记忆点。","9114f12af177f28668b4ff9c"
"15","美式早餐AmericanBreakfast","D6","654","Big Pancake Set","9","顶级","1","3","口感变化","[示例评价] 这道Big Pancake Set有意思的地方在口感变化：甜味带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","9713a0d1a181b1ac69e87264"
"15","美式早餐AmericanBreakfast","D6","654","Big Pancake Set","7","NPC","2","4","香气表现","[示例评价] 端上来时甜味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","716d34f1c238440dc330cb53"
"15","美式早餐AmericanBreakfast","D6","655","Small French/Garlic Toast Set","10","夯爆了","1","8","口味建议","[示例评价] 如果平时喜欢整体风味，这道Small French/Garlic Toast Set值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","671bc6816f87fea7455e457a"
"15","美式早餐AmericanBreakfast","D6","655","Small French/Garlic Toast Set","7","NPC","2","9","场景感受","[示例评价] 一个人吃Small French/Garlic Toast Set很顺手，和朋友分着吃也不会无聊；整体风味的味道够明确，聊天间隙也能吃出滋味。","efa257ac5812ac071343a371"
"15","美式早餐AmericanBreakfast","D6","656","Big French/Garlic Toast Set","10","夯爆了","1","3","口感变化","[示例评价] 这道Big French/Garlic Toast Set有意思的地方在口感变化：整体风味带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","a7fcfe134f4c7484e17b517e"
"15","美式早餐AmericanBreakfast","D6","656","Big French/Garlic Toast Set","6","拉完了","2","4","香气表现","[示例评价] 端上来时整体风味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","f51719faf99b00557476d1a7"
"15","美式早餐AmericanBreakfast","D6","657","Small Toast Set","10","夯爆了","1","9","场景感受","[示例评价] 一个人吃Small Toast Set很顺手，和朋友分着吃也不会无聊；整体风味的味道够明确，聊天间隙也能吃出滋味。","f9684ff8432c6ca35b98daf0"
"15","美式早餐AmericanBreakfast","D6","657","Small Toast Set","6","拉完了","2","10","复购判断","[示例评价] 这道Small Toast Set的优点是整体风味各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","5e11c643d8ff203d7615e49c"
"16","Coffee,tea,fruit,lightmeals,chocolate夏一城","D6","693","Milkshake with 1 Spread","8","人上人","1","3","口感变化","[示例评价] 这道Milkshake with 1 Spread有意思的地方在口感变化：奶香带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","5a0bcd2dd6b8636578ddfa3a"
"16","Coffee,tea,fruit,lightmeals,chocolate夏一城","D6","693","Milkshake with 1 Spread","6","拉完了","2","4","香气表现","[示例评价] 端上来时奶香的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","c9275ef6bd0796b44efe586b"
"16","Coffee,tea,fruit,lightmeals,chocolate夏一城","D6","694","Milkshake with 2 Spreads","6","拉完了","1","8","口味建议","[示例评价] 如果平时喜欢奶香，这道Milkshake with 2 Spreads值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","5225696443e9d7e2d673fcb5"
"16","Coffee,tea,fruit,lightmeals,chocolate夏一城","D6","694","Milkshake with 2 Spreads","8","人上人","2","9","场景感受","[示例评价] 一个人吃Milkshake with 2 Spreads很顺手，和朋友分着吃也不会无聊；奶香的味道够明确，聊天间隙也能吃出滋味。","b9b2c97274b37ba422ff8b71"
"16","Coffee,tea,fruit,lightmeals,chocolate夏一城","D6","695","Milkshake with Pistachio Spread","10","夯爆了","1","4","香气表现","[示例评价] 端上来时奶香的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","d79d784ae6082a38a157d348"
"16","Coffee,tea,fruit,lightmeals,chocolate夏一城","D6","695","Milkshake with Pistachio Spread","10","夯爆了","2","5","食材搭配","[示例评价] 从奶香的搭配看，食材之间没有互相抢味，Milkshake with Pistachio Spread吃起来有自己的重点，配一杯清饮会更舒服。","196a34e13861b4cd8cd7b922"
